Gene	PRAS	log2PRAS	rank
CD1C	0	0	6767
CD1D	0	0	6767
CD1E	0	0	6767
CD2	0	0	6767
CD200	0	0	6767
CD200R1	0	0	6767
CD200R1L	0	0	6767
CD200R1L-AS1	0	0	6767
CD207	0	0	6767
CD244	0	0	6767
CD247	0	0	6767
CD28	0	0	6767
CD302	0	0	6767
CD34	0	0	6767
CD38	0	0	6767
CD46	0	0	6767
CD47	0	0	6767
CD48	0	0	6767
CD52	0	0	6767
CD53	0	0	6767
CD55	0	0	6767
CD58	0	0	6767
CD5L	0	0	6767
CD80	0	0	6767
CD84	0	0	6767
CD86	0	0	6767
CD8A	0	0	6767
CD8B	0	0	6767
CD8B2	0	0	6767
CD96	0	0	6767
CDA	0	0	6767
CDC14A	0	0	6767
CDC20	0	0	6767
CDC20B	0	0	6767
CDC25A	0	0	6767
CDC42	0	0	6767
CDC42-AS1	0	0	6767
CDC42-IT1	0	0	6767
CDC42EP3	0	0	6767
CDC42SE1	0	0	6767
CDC42SE2	0	0	6767
CDC7	0	0	6767
CDCA8	0	0	6767
CDCP1	0	0	6767
CDCP2	0	0	6767
CDH10	0	0	6767
CDH12	0	0	6767
CDH18	0	0	6767
CDH18-AS1	0	0	6767
CDH6	0	0	6767
CDH9	0	0	6767
CDHR4	0	0	6767
CDK15	0	0	6767
CDK18	0	0	6767
CDK5R2	0	0	6767
CDK7	0	0	6767
CDKL2	0	0	6767
CDKL4	0	0	6767
CDKN2AIP	0	0	6767
CDKN2C	0	0	6767
CDO1	0	0	6767
CDS1	0	0	6767
CDV3	0	0	6767
CEBPZOS	0	0	6767
CELA2A	0	0	6767
CELA2B	0	0	6767
CELA3A	0	0	6767
CELA3B	0	0	6767
CELF3	0	0	6767
CELSR2	0	0	6767
CELSR3	0	0	6767
CENPA	0	0	6767
CENPC	0	0	6767
CENPE	0	0	6767
CENPF	0	0	6767
CENPH	0	0	6767
CENPK	0	0	6767
CENPL	0	0	6767
CENPO	0	0	6767
CENPS	0	0	6767
CENPS-CORT	0	0	6767
CENPU	0	0	6767
CEP104	0	0	6767
CEP120	0	0	6767
CEP135	0	0	6767
CEP170	0	0	6767
CEP19	0	0	6767
CEP44	0	0	6767
CEP63	0	0	6767
CEP68	0	0	6767
CEP70	0	0	6767
CEP72	0	0	6767
CEP85	0	0	6767
CEP97	0	0	6767
CEPT1	0	0	6767
CERKL	0	0	6767
CERS2	0	0	6767
CERS6	0	0	6767
CERS6-AS1	0	0	6767
CERT1	0	0	6767
CETN3	0	0	6767
CFAP100	0	0	6767
CFAP126	0	0	6767
CFAP221	0	0	6767
CFAP299	0	0	6767
CFAP36	0	0	6767
CFAP44	0	0	6767
CFAP44-AS1	0	0	6767
CFAP45	0	0	6767
CFAP57	0	0	6767
CFAP65	0	0	6767
CFAP74	0	0	6767
CFAP97	0	0	6767
CFAP99	0	0	6767
CFC1	0	0	6767
CFC1B	0	0	6767
CFH	0	0	6767
CFHR1	0	0	6767
CFHR2	0	0	6767
CFHR3	0	0	6767
CFHR4	0	0	6767
CFHR5	0	0	6767
CFLAR-AS1	0	0	6767
CGGBP1	0	0	6767
CGN	0	0	6767
CGREF1	0	0	6767
CHAC2	0	0	6767
CHCHD4	0	0	6767
CHCHD5	0	0	6767
CHCHD6	0	0	6767
CHD1	0	0	6767
CHD5	0	0	6767
CHI3L1	0	0	6767
CHI3L2	0	0	6767
CHIA	0	0	6767
CHIC2	0	0	6767
CHIT1	0	0	6767
CHL1	0	0	6767
CHL1-AS1	0	0	6767
CHL1-AS2	0	0	6767
CHML	0	0	6767
CHMP2B	0	0	6767
CHMP3	0	0	6767
CHN1	0	0	6767
CHRM3	0	0	6767
CHRM3-AS1	0	0	6767
CHRM3-AS2	0	0	6767
CHRNA1	0	0	6767
CHRNA9	0	0	6767
CHRNB2	0	0	6767
CHRND	0	0	6767
CHRNG	0	0	6767
CHROMR	0	0	6767
CHST10	0	0	6767
CHST2	0	0	6767
CHSY3	0	0	6767
CIAO1	0	0	6767
CIART	0	0	6767
CIB4	0	0	6767
CIDEC	0	0	6767
CIP2A	0	0	6767
CIR1	0	0	6767
CISD2	0	0	6767
CISH	0	0	6767
CITED4	0	0	6767
CKAP2L	0	0	6767
CKMT2	0	0	6767
CKMT2-AS1	0	0	6767
CKS1B	0	0	6767
CLASP2	0	0	6767
CLCA1	0	0	6767
CLCA2	0	0	6767
CLCA4	0	0	6767
CLCA4-AS1	0	0	6767
CLCC1	0	0	6767
CLCN2	0	0	6767
CLCN3	0	0	6767
CLCNKA	0	0	6767
CLCNKB	0	0	6767
CLDN1	0	0	6767
CLDN11	0	0	6767
CLDN16	0	0	6767
CLDN18	0	0	6767
CLDN19	0	0	6767
CLDN22	0	0	6767
CLDN24	0	0	6767
CLDND1	0	0	6767
CLEC20A	0	0	6767
CLEC3B	0	0	6767
CLEC4F	0	0	6767
CLGN	0	0	6767
CLHC1	0	0	6767
CLIC4	0	0	6767
CLIP4	0	0	6767
CLK1	0	0	6767
CLNK	0	0	6767
CLOCK	0	0	6767
CLRN1	0	0	6767
CLRN1-AS1	0	0	6767
CLRN2	0	0	6767
CLSPN	0	0	6767
CLSTN2	0	0	6767
CLSTN2-AS1	0	0	6767
CMBL	0	0	6767
CMC1	0	0	6767
CMPK1	0	0	6767
CMPK2	0	0	6767
CMSS1	0	0	6767
CMTM6	0	0	6767
CMTM7	0	0	6767
CMTM8	0	0	6767
CMYA5	0	0	6767
CNBP	0	0	6767
CNGA1	0	0	6767
CNGA3	0	0	6767
CNIH3	0	0	6767
CNIH3-AS1	0	0	6767
CNIH3-AS2	0	0	6767
CNIH4	0	0	6767
CNKSR1	0	0	6767
CNN3	0	0	6767
CNNM3-DT	0	0	6767
CNNM4	0	0	6767
CNOT10	0	0	6767
CNOT10-AS1	0	0	6767
CNOT11	0	0	6767
CNOT6L	0	0	6767
CNOT9	0	0	6767
CNPPD1	0	0	6767
CNR2	0	0	6767
CNRIP1	0	0	6767
CNST	0	0	6767
CNTN2	0	0	6767
CNTN3	0	0	6767
CNTN4	0	0	6767
CNTN4-AS1	0	0	6767
CNTN4-AS2	0	0	6767
CNTN6	0	0	6767
CNTNAP5	0	0	6767
COA6	0	0	6767
COA6-AS1	0	0	6767
COA7	0	0	6767
COG2	0	0	6767
COL11A1	0	0	6767
COL16A1	0	0	6767
COL24A1	0	0	6767
COL25A1	0	0	6767
COL25A1-DT	0	0	6767
COL3A1	0	0	6767
COL4A3	0	0	6767
COL4A4	0	0	6767
COL5A2	0	0	6767
COL6A3	0	0	6767
COL6A5	0	0	6767
COL6A6	0	0	6767
COL7A1	0	0	6767
COL8A1	0	0	6767
COL8A2	0	0	6767
COL9A2	0	0	6767
COLEC11	0	0	6767
COLGALT2	0	0	6767
COLQ	0	0	6767
COMMD1	0	0	6767
COMMD10	0	0	6767
COMMD2	0	0	6767
COMMD8	0	0	6767
COP1	0	0	6767
COPA	0	0	6767
COPB2	0	0	6767
COPG1	0	0	6767
COPS4	0	0	6767
COPS7B	0	0	6767
COPS8	0	0	6767
COPS9	0	0	6767
COQ10B	0	0	6767
COQ2	0	0	6767
COQ8A	0	0	6767
CORIN	0	0	6767
CORT	0	0	6767
COX17	0	0	6767
COX18	0	0	6767
COX20	0	0	6767
COX7A2L	0	0	6767
COX7B2	0	0	6767
COX7C	0	0	6767
CPA3	0	0	6767
CPB1	0	0	6767
CPEB2	0	0	6767
CPEB2-DT	0	0	6767
CPLANE1	0	0	6767
CPLANE2	0	0	6767
CPLX1	0	0	6767
CPN2	0	0	6767
CPNE4	0	0	6767
CPNE9	0	0	6767
CPO	0	0	6767
CPOX	0	0	6767
CPS1	0	0	6767
CPS1-IT1	0	0	6767
CPSF3	0	0	6767
CPT2	0	0	6767
CPTP	0	0	6767
CPZ	0	0	6767
CR1	0	0	6767
CR1L	0	0	6767
CR2	0	0	6767
CR450722.1	0	0	6767
CR589904.2	0	0	6767
CR589951.1	0	0	6767
CRABP2	0	0	6767
CRACD	0	0	6767
CRB1	0	0	6767
CRBN	0	0	6767
CRCT1	0	0	6767
CREB1	0	0	6767
CREB3L4	0	0	6767
CREG1	0	0	6767
CREG2	0	0	6767
CRELD1	0	0	6767
CRHBP	0	0	6767
CRIM1-DT	0	0	6767
CRIPT	0	0	6767
CRMP1	0	0	6767
CRNN	0	0	6767
CROCC2	0	0	6767
CRP	0	0	6767
CRTAP	0	0	6767
CRTC2	0	0	6767
CRYBA2	0	0	6767
CRYBG2	0	0	6767
CRYBG3	0	0	6767
CRYGA	0	0	6767
CRYGB	0	0	6767
CRYGC	0	0	6767
CRYGD	0	0	6767
CRYGS	0	0	6767
CRYZ	0	0	6767
CRYZL2P-SEC16B	0	0	6767
CSF1	0	0	6767
CSF2	0	0	6767
CSF3R	0	0	6767
CSMD2	0	0	6767
CSMD2-AS1	0	0	6767
CSN1S1	0	0	6767
CSN2	0	0	6767
CSN3	0	0	6767
CSNK1G3	0	0	6767
CSNKA2IP	0	0	6767
CSPG5	0	0	6767
CSRNP1	0	0	6767
CSRNP3	0	0	6767
CSRP1	0	0	6767
CSTA	0	0	6767
CTBP1-DT	0	0	6767
CTBS	0	0	6767
CTDSP1	0	0	6767
CTDSPL	0	0	6767
CTH	0	0	6767
CTLA4	0	0	6767
CTNNA2	0	0	6767
CTNNA2-AS1	0	0	6767
CTNNBIP1	0	0	6767
CTNND2	0	0	6767
CTPS1	0	0	6767
CTRC	0	0	6767
CTSE	0	0	6767
CTSK	0	0	6767
CTSO	0	0	6767
CTSS	0	0	6767
CTTNBP2NL	0	0	6767
CTXN3	0	0	6767
CTXND2	0	0	6767
CUL3	0	0	6767
CWC27	0	0	6767
CWH43	0	0	6767
CX3CR1	0	0	6767
CXCL1	0	0	6767
CXCL10	0	0	6767
CXCL11	0	0	6767
CXCL13	0	0	6767
CXCL2	0	0	6767
CXCL3	0	0	6767
CXCL5	0	0	6767
CXCL6	0	0	6767
CXCL8	0	0	6767
CXCL9	0	0	6767
CXCR1	0	0	6767
CXCR2	0	0	6767
CXCR4	0	0	6767
CXCR6	0	0	6767
CXXC4	0	0	6767
CXXC4-AS1	0	0	6767
CYB561D1	0	0	6767
CYB561D2	0	0	6767
CYB5R1	0	0	6767
CYB5RL	0	0	6767
CYBRD1	0	0	6767
CYMP-AS1	0	0	6767
CYP1B1	0	0	6767
CYP1B1-AS1	0	0	6767
CYP20A1	0	0	6767
CYP26B1	0	0	6767
CYP27C1	0	0	6767
CYP2J2	0	0	6767
CYP2U1	0	0	6767
CYP4A11	0	0	6767
CYP4A22	0	0	6767
CYP4A22-AS1	0	0	6767
CYP4B1	0	0	6767
CYP4V2	0	0	6767
CYP4X1	0	0	6767
CYP4Z1	0	0	6767
CYP8B1	0	0	6767
CYS1	0	0	6767
CYTIP	0	0	6767
CYTL1	0	0	6767
CYTOR	0	0	6767
CZIB	0	0	6767
D2HGDH	0	0	6767
DAB1	0	0	6767
DAB1-AS1	0	0	6767
DAB2	0	0	6767
DALRD3	0	0	6767
DANCR	0	0	6767
DAP	0	0	6767
DAP3	0	0	6767
DAPL1	0	0	6767
DAPP1	0	0	6767
DARS-AS1	0	0	6767
DARS2	0	0	6767
DAW1	0	0	6767
DAZL	0	0	6767
DBET	0	0	6767
DBR1	0	0	6767
DBT	0	0	6767
DCAF1	0	0	6767
DCAF16	0	0	6767
DCAF17	0	0	6767
DCAF4L1	0	0	6767
DCAF6	0	0	6767
DCAF8	0	0	6767
DCBLD2	0	0	6767
DCDC2B	0	0	6767
DCDC2C	0	0	6767
DCHS2	0	0	6767
DCK	0	0	6767
DCLK2	0	0	6767
DCLK3	0	0	6767
DCLRE1B	0	0	6767
DCP1A	0	0	6767
DCP2	0	0	6767
DCST1	0	0	6767
DCST1-AS1	0	0	6767
DCST2	0	0	6767
DCTD	0	0	6767
DCTN1	0	0	6767
DCTN1-AS1	0	0	6767
DCUN1D1	0	0	6767
DCUN1D4	0	0	6767
DDAH1	0	0	6767
DDIT4L	0	0	6767
DDR2	0	0	6767
DDX20	0	0	6767
DDX4	0	0	6767
DDX59	0	0	6767
DDX59-AS1	0	0	6767
DDX60	0	0	6767
DDX60L	0	0	6767
DEDD	0	0	6767
DEFB131A	0	0	6767
DEGS1	0	0	6767
DENND1B	0	0	6767
DENND2C	0	0	6767
DENND2D	0	0	6767
DENND4B	0	0	6767
DENND6A	0	0	6767
DENND6A-AS1	0	0	6767
DENND6A-DT	0	0	6767
DEPDC1	0	0	6767
DEPDC1-AS1	0	0	6767
DEPDC1B	0	0	6767
DES	0	0	6767
DESI2	0	0	6767
DFFA	0	0	6767
DFFB	0	0	6767
DGKD	0	0	6767
DGKG	0	0	6767
DGKQ	0	0	6767
DGUOK	0	0	6767
DGUOK-AS1	0	0	6767
DHCR24-DT	0	0	6767
DHDDS	0	0	6767
DHDDS-AS1	0	0	6767
DHFR	0	0	6767
DHFR2	0	0	6767
DHRS3	0	0	6767
DHRS9	0	0	6767
DHX29	0	0	6767
DHX30	0	0	6767
DHX57	0	0	6767
DHX9	0	0	6767
DIMT1	0	0	6767
DIO1	0	0	6767
DIPK1A	0	0	6767
DIPK2A	0	0	6767
DIRAS3	0	0	6767
DIRC1	0	0	6767
DIRC3	0	0	6767
DIRC3-AS1	0	0	6767
DISC1	0	0	6767
DISC1-IT1	0	0	6767
DISP1	0	0	6767
DISP3	0	0	6767
DKK2	0	0	6767
DLEC1	0	0	6767
DLEU2L	0	0	6767
DLG1-AS1	0	0	6767
DLGAP3	0	0	6767
DLX1	0	0	6767
DLX2	0	0	6767
DLX2-DT	0	0	6767
DMAP1	0	0	6767
DMBX1	0	0	6767
DMGDH	0	0	6767
DMP1	0	0	6767
DMRTA2	0	0	6767
DMRTB1	0	0	6767
DMXL1	0	0	6767
DNAH1	0	0	6767
DNAH12	0	0	6767
DNAH14	0	0	6767
DNAH5	0	0	6767
DNAH6	0	0	6767
DNAH7	0	0	6767
DNAJB14	0	0	6767
DNAJB2	0	0	6767
DNAJB4	0	0	6767
DNAJB8	0	0	6767
DNAJB8-AS1	0	0	6767
DNAJC11	0	0	6767
DNAJC13	0	0	6767
DNAJC16	0	0	6767
DNAJC19	0	0	6767
DNAJC21	0	0	6767
DNAJC27	0	0	6767
DNAJC27-AS1	0	0	6767
DNAJC5G	0	0	6767
DNAJC6	0	0	6767
DNALI1	0	0	6767
DNASE1L3	0	0	6767
DNASE2B	0	0	6767
DNER	0	0	6767
DNM3	0	0	6767
DNM3-IT1	0	0	6767
DNM3OS	0	0	6767
DNMT3A	0	0	6767
DNPEP	0	0	6767
DNTTIP2	0	0	6767
DOCK10	0	0	6767
DOCK3	0	0	6767
DOCK7	0	0	6767
DOK1	0	0	6767
DOK7	0	0	6767
DPH2	0	0	6767
DPH3	0	0	6767
DPH5	0	0	6767
DPM3	0	0	6767
DPP10	0	0	6767
DPP10-AS1	0	0	6767
DPP10-AS2	0	0	6767
DPP10-AS3	0	0	6767
DPP4	0	0	6767
DPP4-DT	0	0	6767
DPPA2	0	0	6767
DPPA4	0	0	6767
DPT	0	0	6767
DPY30	0	0	6767
DPYD	0	0	6767
DPYD-AS1	0	0	6767
DPYD-AS2	0	0	6767
DPYD-IT1	0	0	6767
DPYSL5	0	0	6767
DQX1	0	0	6767
DR1	0	0	6767
DRAM2	0	0	6767
DRAXIN	0	0	6767
DRC1	0	0	6767
DRD3	0	0	6767
DRD5	0	0	6767
DSPP	0	0	6767
DSTYK	0	0	6767
DTHD1	0	0	6767
DTL	0	0	6767
DTNB	0	0	6767
DTNB-AS1	0	0	6767
DTWD2	0	0	6767
DTX3L	0	0	6767
DTYMK	0	0	6767
DUBR	0	0	6767
DUSP10	0	0	6767
DUSP11	0	0	6767
DUSP12	0	0	6767
DUSP19	0	0	6767
DUSP2	0	0	6767
DUSP23	0	0	6767
DUSP27	0	0	6767
DUSP28	0	0	6767
DUSP7	0	0	6767
DUX4	0	0	6767
DYNC1LI1	0	0	6767
DYNC2LI1	0	0	6767
DYRK3	0	0	6767
DYRK3-AS1	0	0	6767
DYSF	0	0	6767
DYTN	0	0	6767
DZIP1L	0	0	6767
DZIP3	0	0	6767
E2F2	0	0	6767
E2F6	0	0	6767
EAF1	0	0	6767
EAF1-AS1	0	0	6767
EAF2	0	0	6767
EBLN2	0	0	6767
EBNA1BP2	0	0	6767
ECE1	0	0	6767
ECE1-AS1	0	0	6767
ECE2	0	0	6767
ECEL1	0	0	6767
ECM1	0	0	6767
ECRG4	0	0	6767
ECT2	0	0	6767
EDAR	0	0	6767
EDARADD	0	0	6767
EDEM1	0	0	6767
EDEM3	0	0	6767
EDIL3	0	0	6767
EDIL3-DT	0	0	6767
EDN2	0	0	6767
EDNRA	0	0	6767
EEF1AKMT4	0	0	6767
EEF1AKNMT	0	0	6767
EEFSEC	0	0	6767
EFCAB12	0	0	6767
EFCAB14	0	0	6767
EFCAB14-AS1	0	0	6767
EFCAB2	0	0	6767
EFCAB7	0	0	6767
EFCC1	0	0	6767
EFEMP1	0	0	6767
EFHB	0	0	6767
EFHD1	0	0	6767
EFHD2	0	0	6767
EFNA1	0	0	6767
EFNA3	0	0	6767
EFNA4	0	0	6767
EFNA5	0	0	6767
EFR3B	0	0	6767
EGF	0	0	6767
EGFLAM	0	0	6767
EGFLAM-AS1	0	0	6767
EGFLAM-AS2	0	0	6767
EGFLAM-AS3	0	0	6767
EGFLAM-AS4	0	0	6767
EGOT	0	0	6767
EGR4	0	0	6767
EHD3	0	0	6767
EHHADH	0	0	6767
EHHADH-AS1	0	0	6767
EIF1B	0	0	6767
EIF1B-AS1	0	0	6767
EIF2A	0	0	6767
EIF2AK2	0	0	6767
EIF2AK3	0	0	6767
EIF2AK3-DT	0	0	6767
EIF2B3	0	0	6767
EIF2B4	0	0	6767
EIF2B5	0	0	6767
EIF2D	0	0	6767
EIF3I	0	0	6767
EIF4E	0	0	6767
EIF4E3	0	0	6767
EIF4G3	0	0	6767
EIF5A2	0	0	6767
EIPR1	0	0	6767
EIPR1-IT1	0	0	6767
ELAVL4	0	0	6767
ELAVL4-AS1	0	0	6767
ELF2	0	0	6767
ELF3	0	0	6767
ELF3-AS1	0	0	6767
ELK4	0	0	6767
ELMOD2	0	0	6767
ELMOD3	0	0	6767
ELOA	0	0	6767
ELOA-AS1	0	0	6767
ELOVL1	0	0	6767
ELOVL7	0	0	6767
ELP6	0	0	6767
EMB	0	0	6767
EMC1	0	0	6767
EMC1-AS1	0	0	6767
EMC3	0	0	6767
EMCN	0	0	6767
EMILIN1	0	0	6767
EML6-AS1	0	0	6767
EMX1	0	0	6767
EN1	0	0	6767
ENAH	0	0	6767
ENAM	0	0	6767
ENO1-AS1	0	0	6767
ENOPH1	0	0	6767
ENPEP	0	0	6767
ENPP6	0	0	6767
ENSA	0	0	6767
ENTPD3	0	0	6767
ENTPD3-AS1	0	0	6767
EOGT	0	0	6767
EOMES	0	0	6767
EPAS1	0	0	6767
EPB41	0	0	6767
EPB41L4A	0	0	6767
EPB41L4A-AS1	0	0	6767
EPB41L4A-DT	0	0	6767
EPC2	0	0	6767
EPCAM	0	0	6767
EPCAM-DT	0	0	6767
EPGN	0	0	6767
EPHA10	0	0	6767
EPHA2	0	0	6767
EPHA3	0	0	6767
EPHA4	0	0	6767
EPHA5	0	0	6767
EPHA5-AS1	0	0	6767
EPHA6	0	0	6767
EPHA8	0	0	6767
EPHB1	0	0	6767
EPHB2	0	0	6767
EPHB3	0	0	6767
EPHX1	0	0	6767
EPHX4	0	0	6767
EPM2AIP1	0	0	6767
EPS15	0	0	6767
EPS15-AS1	0	0	6767
EPS8L3	0	0	6767
ERAP1	0	0	6767
ERAP2	0	0	6767
ERBB4	0	0	6767
ERBIN	0	0	6767
ERC2	0	0	6767
ERC2-IT1	0	0	6767
ERCC8	0	0	6767
ERCC8-AS1	0	0	6767
EREG	0	0	6767
ERFE	0	0	6767
ERI3	0	0	6767
ERI3-IT1	0	0	6767
ERICH2	0	0	6767
ERICH3	0	0	6767
ERICH3-AS1	0	0	6767
ERICH6	0	0	6767
ERICH6-AS1	0	0	6767
ERLNC1	0	0	6767
ERMAP	0	0	6767
ERMN	0	0	6767
ERO1B	0	0	6767
ERVH-1	0	0	6767
ERVMER34-1	0	0	6767
ERVMER61-1	0	0	6767
ESM1	0	0	6767
ESPNL	0	0	6767
ESRG	0	0	6767
ESRRG	0	0	6767
ESYT3	0	0	6767
ETAA1	0	0	6767
ETFDH	0	0	6767
ETNK2	0	0	6767
ETNPPL	0	0	6767
ETV3	0	0	6767
ETV3L	0	0	6767
ETV5	0	0	6767
ETV5-AS1	0	0	6767
EVA1A	0	0	6767
EVA1B	0	0	6767
EVC	0	0	6767
EVC2	0	0	6767
EVI5	0	0	6767
EVX2	0	0	6767
EXO1	0	0	6767
EXO5	0	0	6767
EXOC1	0	0	6767
EXOC1L	0	0	6767
EXOC3	0	0	6767
EXOC3-AS1	0	0	6767
EXOC6B	0	0	6767
EXOC8	0	0	6767
EXOG	0	0	6767
EXOSC10-AS1	0	0	6767
EXOSC7	0	0	6767
EXOSC9	0	0	6767
EXTL1	0	0	6767
EXTL2	0	0	6767
EYA3	0	0	6767
F11-AS1	0	0	6767
F11R	0	0	6767
F13B	0	0	6767
F2R	0	0	6767
F2RL1	0	0	6767
F2RL2	0	0	6767
F3	0	0	6767
FAAH	0	0	6767
FAAP20	0	0	6767
FABP1	0	0	6767
FABP2	0	0	6767
FABP3	0	0	6767
FAF1	0	0	6767
FAF1-AS1	0	0	6767
FAHD2A	0	0	6767
FAHD2B	0	0	6767
FAIM	0	0	6767
FALEC	0	0	6767
FAM102B	0	0	6767
FAM107A	0	0	6767
FAM110C	0	0	6767
FAM110D	0	0	6767
FAM114A1	0	0	6767
FAM117B	0	0	6767
FAM124B	0	0	6767
FAM126B	0	0	6767
FAM131A	0	0	6767
FAM131C	0	0	6767
FAM136A	0	0	6767
FAM138A	0	0	6767
FAM138B	0	0	6767
FAM13A-AS1	0	0	6767
FAM149A	0	0	6767
FAM151A	0	0	6767
FAM151B	0	0	6767
FAM160A1	0	0	6767
FAM160A1-DT	0	0	6767
FAM161A	0	0	6767
FAM163A	0	0	6767
FAM166C	0	0	6767
FAM167B	0	0	6767
FAM169A	0	0	6767
FAM170A	0	0	6767
FAM171B	0	0	6767
FAM172A	0	0	6767
FAM174A	0	0	6767
FAM177B	0	0	6767
FAM178B	0	0	6767
FAM183A	0	0	6767
FAM184B	0	0	6767
FAM189B	0	0	6767
FAM198B-AS1	0	0	6767
FAM200B	0	0	6767
FAM20B	0	0	6767
FAM218A	0	0	6767
FAM228A	0	0	6767
FAM228B	0	0	6767
FAM229A	0	0	6767
FAM237A	0	0	6767
FAM240A	0	0	6767
FAM240C	0	0	6767
FAM241A	0	0	6767
FAM3D	0	0	6767
FAM3D-AS1	0	0	6767
FAM41C	0	0	6767
FAM43A	0	0	6767
FAM43B	0	0	6767
FAM47E	0	0	6767
FAM47E-STBD1	0	0	6767
FAM49A	0	0	6767
FAM53A	0	0	6767
FAM71A	0	0	6767
FAM72A	0	0	6767
FAM72B	0	0	6767
FAM72C	0	0	6767
FAM72D	0	0	6767
FAM76A	0	0	6767
FAM78B	0	0	6767
FAM78B-AS1	0	0	6767
FAM81B	0	0	6767
FAM87B	0	0	6767
FAM89A	0	0	6767
FAM90A26	0	0	6767
FAM98A	0	0	6767
FANCD2	0	0	6767
FANCD2OS	0	0	6767
FANCL	0	0	6767
FAP	0	0	6767
FARP2	0	0	6767
FARSB	0	0	6767
FASLG	0	0	6767
FASTKD1	0	0	6767
FASTKD2	0	0	6767
FASTKD3	0	0	6767
FAT4	0	0	6767
FBLIM1	0	0	6767
FBLN2	0	0	6767
FBLN7	0	0	6767
FBN2	0	0	6767
FBXL17	0	0	6767
FBXL2	0	0	6767
FBXL5	0	0	6767
FBXL7	0	0	6767
FBXO2	0	0	6767
FBXO28	0	0	6767
FBXO36	0	0	6767
FBXO36-IT1	0	0	6767
FBXO4	0	0	6767
FBXO40	0	0	6767
FBXO41	0	0	6767
FBXO42	0	0	6767
FBXO44	0	0	6767
FBXO45	0	0	6767
FBXO48	0	0	6767
FBXO6	0	0	6767
FBXO8	0	0	6767
FBXW12	0	0	6767
FBXW7	0	0	6767
FBXW7-AS1	0	0	6767
FCAMR	0	0	6767
FCER1A	0	0	6767
FCER1G	0	0	6767
FCGR1A	0	0	6767
FCGR1B	0	0	6767
FCGR2A	0	0	6767
FCGR2B	0	0	6767
FCGR2C	0	0	6767
FCGR3A	0	0	6767
FCGR3B	0	0	6767
FCHO2	0	0	6767
FCMR	0	0	6767
FCN3	0	0	6767
FCRL1	0	0	6767
FCRL2	0	0	6767
FCRL3	0	0	6767
FCRL4	0	0	6767
FCRL5	0	0	6767
FCRL6	0	0	6767
FCRLA	0	0	6767
FCRLB	0	0	6767
FDCSP	0	0	6767
FEM1C	0	0	6767
FER	0	0	6767
FER1L5	0	0	6767
FETUB	0	0	6767
FEV	0	0	6767
FEZ2	0	0	6767
FEZF2	0	0	6767
FGD5	0	0	6767
FGD5-AS1	0	0	6767
FGF10	0	0	6767
FGF10-AS1	0	0	6767
FGF12	0	0	6767
FGF12-AS1	0	0	6767
FGF12-AS2	0	0	6767
FGF12-AS3	0	0	6767
FGF2	0	0	6767
FGF5	0	0	6767
FGFBP1	0	0	6767
FGFBP2	0	0	6767
FGFRL1	0	0	6767
FGGY	0	0	6767
FGR	0	0	6767
FH	0	0	6767
FHAD1	0	0	6767
FHAD1-AS1	0	0	6767
FHDC1	0	0	6767
FHIT	0	0	6767
FHL2	0	0	6767
FHL3	0	0	6767
FIGLA	0	0	6767
FIGN	0	0	6767
FIP1L1	0	0	6767
FKBP1B	0	0	6767
FKBP7	0	0	6767
FLACC1	0	0	6767
FLAD1	0	0	6767
FLG	0	0	6767
FLG-AS1	0	0	6767
FLG2	0	0	6767
FLNB-AS1	0	0	6767
FLVCR1	0	0	6767
FLVCR1-DT	0	0	6767
FMN2	0	0	6767
FMO1	0	0	6767
FMO2	0	0	6767
FMO3	0	0	6767
FMO4	0	0	6767
FMO5	0	0	6767
FMOD	0	0	6767
FNBP1L	0	0	6767
FNDC10	0	0	6767
FNDC4	0	0	6767
FNDC5	0	0	6767
FNDC7	0	0	6767
FNIP1	0	0	6767
FNIP2	0	0	6767
FO393419.2	0	0	6767
FO681485.1	0	0	6767
FO704657.1	0	0	6767
FOSL2	0	0	6767
FOXD1	0	0	6767
FOXD1-AS1	0	0	6767
FOXD2	0	0	6767
FOXD2-AS1	0	0	6767
FOXD3	0	0	6767
FOXD3-AS1	0	0	6767
FOXD4L1	0	0	6767
FOXE3	0	0	6767
FOXI3	0	0	6767
FOXJ3	0	0	6767
FOXL2	0	0	6767
FOXL2NB	0	0	6767
FOXN2	0	0	6767
FOXO6	0	0	6767
FOXO6-AS1	0	0	6767
FOXP1	0	0	6767
FOXP1-AS1	0	0	6767
FOXP1-IT1	0	0	6767
FP325311.1	0	0	6767
FP700111.1	0	0	6767
FPGT	0	0	6767
FPGT-TNNI3K	0	0	6767
FRAS1	0	0	6767
FREM3	0	0	6767
FRG1-DT	0	0	6767
FRG2	0	0	6767
FRG2C	0	0	6767
FRMD4B	0	0	6767
FRRS1	0	0	6767
FRYL	0	0	6767
FRZB	0	0	6767
FSHR	0	0	6767
FSIP2	0	0	6767
FSIP2-AS1	0	0	6767
FSIP2-AS2	0	0	6767
FST	0	0	6767
FSTL1	0	0	6767
FSTL5	0	0	6767
FTCDNL1	0	0	6767
FTMT	0	0	6767
FUBP1	0	0	6767
FUCA1	0	0	6767
FXR1	0	0	6767
FYB1	0	0	6767
FYB2	0	0	6767
FYCO1	0	0	6767
FYTTD1	0	0	6767
FZD7	0	0	6767
G0S2	0	0	6767
G6PC2	0	0	6767
